customer_id,age,income,prior_purchases,email_engagement,tenure_months,channel,discount_pct,treatment,response
C002168,63,54987.9,4,0.6551,72,email,15,1,0
C002169,33,45805.19,8,0.1008,6,email,10,1,0
C002170,74,82420.11,3,0.1482,98,sms,10,1,0
C002171,37,80435.81,1,0.4089,94,email,0,1,0
C002172,39,58785.59,5,0.4016,105,paid_social,5,1,0
C002173,25,174442.02,2,0.2575,2,paid_social,10,1,0
C002174,56,186832.64,7,0.2638,3,sms,5,1,0
C002175,26,116309.32,6,0.2069,23,email,0,0,0
C002176,62,115119.91,3,0.0779,43,paid_social,0,0,0
C002177,65,31704.42,5,0.3778,33,email,10,1,0
C002178,27,82133.44,6,0.6488,27,email,15,1,0
C002179,43,61910.05,7,0.3051,87,email,15,0,1
C002180,47,45658.65,3,0.3362,111,email,0,0,0
C002181,45,78481.24,3,0.1505,70,direct_mail,0,0,0
C002182,68,60954.33,6,0.146,31,paid_social,15,1,0
C002183,68,111340.79,5,0.1341,53,email,0,1,0
C002184,65,85591.84,8,0.13,57,email,15,1,0
C002185,52,137369.77,5,0.0513,72,paid_social,10,1,0
C002186,41,74424.72,1,0.0671,77,email,5,1,0
C002187,36,91655.35,6,0.3407,41,email,5,1,0
C002188,22,63236.58,5,0.638,28,paid_social,10,0,0
C002189,41,60385.29,5,0.2611,104,paid_social,10,0,0
C002190,54,45142.53,5,0.0929,64,direct_mail,20,1,0
C002191,67,54818.53,2,0.1951,13,sms,10,1,0
C002192,43,53902.74,3,0.1015,107,direct_mail,15,1,0
C002193,58,91417.61,4,0.2566,55,paid_social,10,1,0
C002194,46,47710.51,6,0.366,16,sms,10,0,0
C002195,28,68280.01,7,0.1454,1,paid_social,5,0,0
C002196,65,38037.27,5,0.2545,92,email,10,1,0
C002197,59,69428.32,5,0.0806,42,email,10,1,0
C002198,60,67388.98,2,0.2991,105,email,10,0,0
C002199,36,76843.72,6,0.0718,39,sms,15,1,0
C002200,56,80821.34,6,0.79,7,paid_social,5,1,0
C002201,24,87820.82,7,0.0299,104,paid_social,0,1,0
C002202,68,35763.26,3,0.2291,114,sms,10,0,0
C002203,61,60027.72,7,0.2455,64,sms,15,1,1
C002204,21,107674.76,3,0.5176,80,direct_mail,0,0,0
C002205,36,50241.43,4,0.2834,42,email,5,1,0
C002206,72,45764.77,5,0.7505,81,paid_social,5,0,0
C002207,34,70547.41,7,0.6241,114,email,5,0,0
C002208,30,77442.32,3,0.1435,60,email,5,0,1
C002209,41,64358.55,4,0.2624,84,email,5,0,0
C002210,53,47579.87,6,0.2762,98,sms,15,0,0
C002211,25,91414.24,1,0.3143,50,paid_social,10,1,0
C002212,60,45323.8,6,0.558,15,email,0,0,0
C002213,40,160809.54,4,0.2183,17,email,5,0,0
C002214,39,113576.73,9,0.1597,117,sms,10,0,0
C002215,35,82202.04,5,0.0934,21,direct_mail,5,1,0
C002216,61,66017.38,5,0.1644,111,email,5,1,0
C002217,49,100000.97,2,0.2634,3,email,20,0,0
C002218,55,100956.36,3,0.1315,21,paid_social,5,0,0
C002219,41,60147.58,2,0.0059,86,email,10,0,0
C002220,47,85914.25,6,0.1744,93,email,10,0,0
C002221,29,140192.34,7,0.0421,24,email,0,0,0
C002222,40,28372.14,4,0.2969,30,sms,20,1,0
C002223,63,30142.42,3,0.1627,49,sms,0,0,0
C002224,35,33775.78,7,0.2289,81,direct_mail,15,0,0
C002225,57,87686.55,4,0.0679,11,email,0,0,0
C002226,32,49256.43,3,0.5239,53,sms,0,1,0
C002227,65,75671.58,9,0.2003,52,sms,15,0,0
C002228,41,30365.12,7,0.5233,29,direct_mail,0,0,0
C002229,33,68253.73,3,0.1673,15,email,15,1,1
C002230,37,83800.54,8,0.4119,8,paid_social,5,1,1
C002231,70,18000.0,4,0.0365,9,email,0,1,0
C002232,36,63048.49,6,0.0787,110,direct_mail,0,0,0
C002233,65,65908.51,5,0.5113,30,email,15,0,1
C002234,22,99742.61,4,0.0762,72,email,10,1,0
C002235,48,93366.8,4,0.2599,25,email,20,0,0
C002236,68,67172.59,1,0.1398,36,email,20,1,0
C002237,46,87591.24,3,0.0906,98,email,5,0,0
C002238,45,49298.74,5,0.2428,118,sms,5,1,0
C002239,29,90960.59,8,0.3815,93,paid_social,5,0,0
C002240,46,36892.15,4,0.0852,5,email,5,0,0
C002241,22,40417.31,3,0.3087,105,email,5,1,0
C002242,52,29208.39,2,0.0671,71,sms,15,0,0
C002243,55,41843.12,4,0.2595,27,direct_mail,5,1,0
C002244,43,65189.67,2,0.1545,115,direct_mail,20,1,0
C002245,55,93637.13,3,0.5972,50,paid_social,5,0,0
C002246,44,149895.18,5,0.258,96,email,10,1,0
C002247,62,45150.55,4,0.3049,112,email,5,1,0
C002248,71,73895.54,5,0.3115,89,email,15,1,0
C002249,26,75596.22,5,0.6542,13,paid_social,15,0,0
C002250,60,120537.57,2,0.2752,118,direct_mail,15,0,0
C002251,31,58040.85,3,0.0652,89,sms,5,0,0
C002252,58,78212.64,4,0.3625,119,direct_mail,10,1,0
C002253,65,79930.69,2,0.2591,11,paid_social,10,0,0
C002254,26,62755.48,3,0.2123,13,sms,10,0,1
C002255,63,85603.44,6,0.5031,40,email,0,1,1
C002256,64,84427.16,7,0.4794,81,paid_social,15,0,0
C002257,42,94013.38,2,0.315,46,email,0,0,0
C002258,68,73102.79,5,0.4456,78,direct_mail,10,1,1
C002259,44,42842.54,5,0.1224,76,email,0,0,0
C002260,30,45183.4,3,0.0508,78,email,10,1,0
C002261,59,36866.28,5,0.2331,106,email,10,0,0
C002262,67,123274.68,4,0.165,23,sms,0,0,0
C002263,33,70713.05,10,0.1059,35,email,15,0,1
C002264,70,51239.05,6,0.2595,15,email,10,1,0
C002265,57,67444.66,2,0.0859,13,email,10,0,0
C002266,23,39795.35,6,0.3688,36,sms,0,0,0
C002267,65,64323.39,6,0.2039,59,email,10,1,0
C002268,66,76068.95,9,0.2277,109,email,20,0,0
C002269,51,45040.9,4,0.5832,45,email,15,0,0
C002270,45,24695.05,3,0.7155,119,paid_social,0,0,0
C002271,56,37360.17,9,0.7487,115,paid_social,5,1,0
C002272,62,82971.79,4,0.1552,23,paid_social,0,1,0
C002273,28,49276.47,4,0.4399,2,paid_social,10,1,0
C002274,25,52012.8,5,0.5851,48,sms,10,0,0
C002275,38,155820.7,4,0.1782,71,direct_mail,10,0,0
C002276,39,176215.44,3,0.4441,118,email,20,0,0
C002277,26,45712.31,5,0.2274,110,direct_mail,0,1,0
C002278,24,94237.5,8,0.1433,50,sms,15,1,0
C002279,23,100247.36,11,0.1926,46,paid_social,15,1,0
C002280,25,91024.66,5,0.1909,24,email,10,0,0
C002281,73,59911.12,4,0.3669,6,sms,5,1,1
C002282,44,93445.14,7,0.2914,8,email,20,0,0
C002283,22,90929.73,5,0.6291,91,email,0,1,0
C002284,29,40468.53,3,0.3294,37,sms,15,0,0
C002285,23,49895.14,5,0.2648,41,sms,15,1,0
C002286,69,145457.68,2,0.0455,4,paid_social,10,0,0
C002287,71,70276.42,5,0.4328,100,sms,5,1,0
C002288,33,52764.78,2,0.402,84,direct_mail,5,1,0
C002289,45,62963.43,6,0.1988,56,email,0,0,0
C002290,40,31479.94,8,0.4931,25,email,10,0,0
C002291,49,49501.48,5,0.088,29,paid_social,10,1,0
C002292,65,55494.03,2,0.4999,82,paid_social,15,0,1
C002293,58,159414.63,7,0.5329,23,email,10,0,0
C002294,23,133334.44,5,0.0409,85,sms,5,1,0
C002295,71,57820.95,9,0.3904,11,email,0,1,0
C002296,44,45466.5,6,0.1306,9,sms,5,1,0
C002297,48,138639.24,2,0.3574,80,email,10,0,0
C002298,51,99547.62,5,0.128,40,email,0,1,0
C002299,74,57851.16,3,0.0678,38,email,5,0,0
C002300,52,75501.67,4,0.3578,118,email,0,0,0
C002301,67,70371.23,5,0.3118,114,email,20,0,0
C002302,69,36918.11,2,0.4176,53,sms,10,0,0
C002303,21,106578.2,3,0.3962,29,paid_social,5,0,0
C002304,69,54148.22,5,0.3265,102,email,10,1,0
C002305,52,37404.35,4,0.2838,44,sms,0,1,0
C002306,27,95803.66,4,0.2488,98,email,5,1,0
C002307,54,79093.45,6,0.0244,47,paid_social,10,0,0
C002308,27,128584.8,7,0.2434,101,paid_social,10,0,0
C002309,54,23146.39,10,0.1064,24,email,15,0,0
C002310,66,193158.37,2,0.1116,46,sms,0,0,0
C002311,51,42391.63,4,0.2444,96,direct_mail,10,1,0
C002312,62,47795.26,2,0.076,117,sms,10,0,0
C002313,71,44852.84,4,0.1295,107,email,10,1,0
C002314,55,40522.06,3,0.3688,9,direct_mail,20,0,0
C002315,63,59714.15,4,0.1419,23,direct_mail,0,0,0
C002316,40,79576.6,4,0.2909,15,email,10,0,0
C002317,59,73787.59,3,0.3356,34,email,5,0,0
C002318,42,49395.21,3,0.1786,8,email,5,0,0
C002319,67,55663.55,4,0.4753,75,direct_mail,10,1,0
C002320,29,59606.8,3,0.2986,107,sms,10,0,0
C002321,28,152817.92,3,0.3517,115,paid_social,5,0,0
C002322,43,52370.08,3,0.1694,59,email,0,1,0
C002323,36,84216.81,7,0.1527,42,email,10,0,0
C002324,41,77433.65,9,0.4117,4,email,15,1,0
C002325,34,178409.71,6,0.2971,4,email,10,1,0
C002326,30,157672.26,5,0.0651,46,sms,10,0,0
C002327,31,68748.04,6,0.373,47,email,15,0,0
C002328,59,136075.81,5,0.2167,58,sms,5,1,0
C002329,38,69778.13,7,0.4556,110,email,5,1,0
C002330,70,77768.28,6,0.4128,40,email,20,0,0
C002331,68,71193.47,2,0.1605,106,email,0,1,0
C002332,27,140324.48,5,0.2129,51,email,20,0,0
C002333,52,119462.28,3,0.1179,26,email,10,1,0
C002334,68,95569.64,4,0.5976,10,email,5,1,1
C002335,59,62607.91,3,0.1481,4,direct_mail,5,1,0
C002336,55,71706.52,6,0.3775,7,email,20,0,0
C002337,21,64236.9,5,0.1429,71,email,0,0,0
C002338,31,79708.76,8,0.1561,21,direct_mail,10,0,0
C002339,73,50126.22,4,0.4013,70,direct_mail,20,1,0
C002340,70,74182.7,3,0.2511,6,sms,15,0,0
C002341,23,30939.83,1,0.0118,115,sms,10,0,0
C002342,35,56698.51,7,0.2908,13,email,15,1,0
C002343,64,47609.51,4,0.2181,78,paid_social,15,0,0
C002344,59,70849.74,4,0.4951,5,sms,5,0,0
C002345,24,70303.22,2,0.5347,68,email,15,1,0
C002346,25,34986.89,6,0.5648,119,direct_mail,10,1,0
C002347,46,44029.52,1,0.515,19,email,0,0,0
C002348,37,103411.33,0,0.1794,73,direct_mail,10,1,0
C002349,45,53814.95,9,0.4956,86,sms,15,0,0
C002350,26,69819.49,6,0.2323,70,email,5,0,0
C002351,26,43726.75,8,0.0881,110,direct_mail,0,1,0
C002352,57,44447.18,7,0.1505,82,paid_social,15,1,0
C002353,40,81359.34,2,0.0621,85,email,10,0,0
C002354,65,68311.41,6,0.5299,53,paid_social,5,0,0
C002355,52,88218.67,10,0.3681,103,paid_social,20,1,0
C002356,53,49644.69,8,0.3478,45,email,15,0,0
C002357,74,51034.79,8,0.4599,44,email,5,0,0
C002358,65,37259.19,7,0.4956,23,sms,20,1,1
C002359,49,61195.67,3,0.1924,49,email,0,1,1
C002360,41,64391.52,3,0.1643,79,sms,15,1,0
C002361,53,98660.97,6,0.619,4,email,20,0,0
C002362,43,48448.06,6,0.3913,23,sms,10,0,0
C002363,56,34319.81,1,0.1519,21,email,20,0,0
C002364,37,63137.65,4,0.2766,90,email,5,1,0
C002365,28,47514.07,3,0.0297,2,email,10,1,0
C002366,62,95423.99,3,0.1716,55,direct_mail,15,0,0
C002367,57,63892.6,7,0.3358,82,email,0,1,0
C002368,69,51140.53,8,0.4921,108,email,10,0,0
C002369,43,76446.2,6,0.1296,74,direct_mail,5,1,0
C002370,63,90683.1,5,0.2019,118,email,0,0,0
C002371,26,76909.47,4,0.1619,98,direct_mail,15,0,0
C002372,59,65000.59,4,0.3758,46,email,10,0,0
C002373,43,46526.39,4,0.2739,74,direct_mail,20,1,0
C002374,31,45652.44,5,0.3381,57,sms,0,0,0
C002375,59,35972.6,5,0.2614,71,paid_social,10,0,0
C002376,25,75702.37,3,0.1042,88,paid_social,20,0,0
C002377,30,98262.36,5,0.1806,60,email,0,1,0
C002378,73,110334.83,13,0.0354,21,sms,15,0,0
C002379,51,81976.22,7,0.0813,88,email,10,1,0
C002380,42,30560.42,8,0.5842,60,sms,5,0,0
C002381,36,62409.24,8,0.285,77,paid_social,5,1,0
C002382,51,100605.82,4,0.1244,46,paid_social,5,1,0
C002383,69,52134.69,2,0.2055,94,email,10,1,0
C002384,65,40510.1,5,0.0756,31,email,0,0,0
C002385,33,56873.21,4,0.2542,26,email,15,1,0
C002386,47,71588.75,9,0.0715,112,email,5,1,0
C002387,60,78912.63,5,0.6803,80,email,5,1,0
C002388,33,45898.33,8,0.1206,94,sms,10,0,0
C002389,69,23012.23,6,0.0685,44,email,10,1,0
C002390,53,76728.75,7,0.2077,48,paid_social,0,0,0
C002391,36,72482.15,5,0.5701,13,email,10,0,0
C002392,35,111985.21,2,0.2133,81,paid_social,5,0,0
C002393,63,33877.29,4,0.1339,112,email,10,1,0
C002394,54,58964.25,3,0.0675,54,email,10,0,0
C002395,31,62343.34,5,0.0768,18,direct_mail,15,1,0
C002396,32,94969.62,4,0.6211,114,paid_social,10,1,0
C002397,49,91705.25,5,0.6382,14,sms,0,1,0
C002398,36,42057.31,4,0.2257,112,sms,20,1,0
C002399,35,121664.49,3,0.288,15,sms,20,1,0
C002400,65,141111.83,2,0.1333,69,email,20,1,0
C002401,28,79591.22,8,0.3951,51,paid_social,20,0,0
C002402,72,68988.47,4,0.3805,71,email,10,1,0
C002403,72,75779.39,6,0.1527,31,paid_social,10,0,0
C002404,67,55767.75,6,0.3111,47,email,15,0,0
C002405,40,67019.52,0,0.0896,50,paid_social,10,0,0
C002406,54,37521.56,6,0.2061,103,email,10,1,0
C002407,57,54082.2,5,0.3054,20,direct_mail,5,1,0
C002408,53,124827.69,3,0.4376,4,email,15,0,0
C002409,67,56106.99,3,0.4487,67,email,15,1,0
C002410,56,127682.78,7,0.135,64,direct_mail,15,0,0
C002411,51,54261.08,9,0.173,56,email,5,1,0
C002412,30,72617.36,4,0.729,87,email,10,0,0
C002413,68,36482.09,8,0.3886,27,email,0,1,0
C002414,62,220000.0,7,0.6524,79,email,10,0,0
C002415,67,26854.0,2,0.1913,55,paid_social,0,0,0
C002416,21,93711.59,4,0.1262,81,paid_social,5,0,0
C002417,58,44716.42,6,0.3472,9,email,15,0,0
C002418,60,91738.98,4,0.2257,28,direct_mail,0,0,0
C002419,65,79078.33,4,0.1087,100,email,20,0,0
C002420,65,34710.88,5,0.274,54,direct_mail,15,1,0
C002421,41,50068.42,8,0.169,96,email,0,1,0
C002422,57,63980.81,5,0.341,33,email,0,1,0
C002423,53,86686.81,6,0.3891,117,email,10,1,0
C002424,25,121078.17,6,0.1156,100,paid_social,0,0,0
C002425,72,87178.02,2,0.2354,94,direct_mail,0,0,0
C002426,54,30935.6,7,0.132,88,email,10,1,0
C002427,41,90409.36,6,0.5598,6,email,15,0,0
C002428,41,80546.78,8,0.4292,34,email,5,0,0
C002429,32,128495.98,3,0.2797,110,email,10,0,0
C002430,59,64457.61,1,0.526,50,email,10,0,0
C002431,58,91551.22,2,0.7374,118,email,0,1,0
C002432,67,99280.19,6,0.1932,61,sms,0,0,0
C002433,22,49516.15,5,0.378,50,email,5,1,0
C002434,50,60293.04,4,0.2262,2,email,5,1,0
C002435,63,71533.46,1,0.1473,19,email,0,0,0
C002436,74,27596.08,5,0.3669,89,email,5,1,0
C002437,23,79258.27,5,0.0987,10,email,10,1,0
C002438,46,110123.33,4,0.201,22,email,0,1,0
C002439,50,26121.7,5,0.2156,20,paid_social,5,0,0
C002440,74,33689.66,2,0.2266,95,paid_social,15,0,0
C002441,24,37740.94,5,0.6304,60,email,5,1,0
C002442,33,28520.59,5,0.5698,70,sms,15,0,0
C002443,56,56029.71,3,0.2089,64,email,0,0,0
C002444,23,74133.89,2,0.2264,80,paid_social,10,1,0
C002445,33,58601.79,2,0.2966,66,paid_social,5,0,0
C002446,43,46462.46,2,0.1789,30,email,0,1,0
C002447,54,54364.23,3,0.45,15,email,15,1,0
C002448,23,54646.34,4,0.4847,68,sms,20,0,0
C002449,68,39933.43,7,0.065,38,sms,15,0,0
C002450,29,63206.28,4,0.3799,21,email,5,1,0
C002451,54,69910.14,7,0.2165,115,sms,0,0,0
C002452,55,49820.97,6,0.1107,4,paid_social,10,1,0
C002453,26,69010.06,2,0.2048,42,email,15,0,0
C002454,23,103826.19,3,0.4168,76,email,0,1,0
C002455,61,67196.08,0,0.5578,31,paid_social,15,1,0
C002456,63,74836.82,6,0.3322,115,email,15,1,0
C002457,61,63829.56,6,0.402,40,paid_social,15,0,0
C002458,27,46044.21,10,0.0853,3,email,10,0,0
C002459,42,98709.93,1,0.2332,13,sms,5,1,0
C002460,63,30806.88,6,0.1064,50,email,15,0,0
C002461,27,139528.85,5,0.1962,89,email,0,0,0
C002462,36,46947.19,1,0.3096,26,sms,0,1,0
C002463,60,88834.81,4,0.3018,37,paid_social,10,1,0
C002464,74,89372.8,3,0.2031,84,direct_mail,0,1,0
C002465,45,76958.65,2,0.348,85,paid_social,10,1,0
C002466,30,47594.26,6,0.1895,86,sms,15,1,0
C002467,48,36328.62,3,0.3802,2,paid_social,20,1,1
C002468,22,100066.83,9,0.0231,100,paid_social,20,1,0
C002469,66,102035.25,4,0.4408,55,sms,20,0,0
C002470,51,120874.14,2,0.3565,3,direct_mail,0,0,0
C002471,43,42237.18,3,0.1753,51,paid_social,10,1,0
C002472,45,84213.44,3,0.2359,100,sms,15,1,0
C002473,37,20722.07,9,0.2126,60,email,10,0,0
C002474,31,36719.97,1,0.2455,30,email,10,0,0
C002475,70,42763.38,3,0.2081,92,paid_social,5,1,0
C002476,74,69098.62,7,0.3161,19,email,10,1,0
C002477,52,47449.46,2,0.2894,47,sms,5,0,0
C002478,44,75031.76,3,0.1564,52,paid_social,15,0,0
C002479,69,113444.7,6,0.1299,102,sms,15,1,0
C002480,28,26735.98,4,0.2723,86,paid_social,20,1,0
C002481,55,88528.54,4,0.274,46,direct_mail,0,0,0
C002482,68,70195.75,1,0.2064,117,paid_social,15,0,0
C002483,69,57023.29,3,0.1182,64,sms,15,1,0
C002484,23,69692.82,4,0.3335,101,email,20,1,0
C002485,42,79648.38,1,0.248,86,email,0,1,0
C002486,59,106911.38,5,0.6376,96,direct_mail,0,1,0
C002487,46,87837.5,4,0.1265,21,email,5,1,0
C002488,60,38022.46,0,0.1725,42,paid_social,5,1,0
C002489,33,23739.57,8,0.1711,32,email,0,1,0
C002490,70,86037.43,4,0.381,63,direct_mail,10,0,0
C002491,43,130884.3,6,0.281,111,sms,0,1,0
C002492,61,81399.32,5,0.3542,97,email,5,0,0
C002493,21,41359.22,5,0.0744,16,email,0,0,0
C002494,38,31056.86,3,0.6491,50,sms,0,1,0
C002495,53,65458.53,1,0.1852,31,direct_mail,15,0,0
C002496,67,101158.64,4,0.4682,46,direct_mail,10,0,0
C002497,35,54941.53,2,0.2457,36,direct_mail,5,0,0
C002498,30,36470.25,1,0.4537,112,email,10,0,0
C002499,68,89652.49,4,0.3355,91,direct_mail,0,0,0
C002500,52,87643.32,5,0.0656,70,direct_mail,0,0,0
C002501,44,64606.73,6,0.5761,6,sms,15,1,0
C002502,56,69806.82,3,0.2549,66,email,20,0,0
C002503,50,52469.48,2,0.0259,61,paid_social,10,1,0
C002504,22,86217.39,6,0.5375,103,email,20,1,0
C002505,26,36659.74,5,0.1225,4,direct_mail,10,1,0
C002506,55,90514.79,4,0.4493,68,sms,5,0,0
C002507,72,93166.33,8,0.3187,34,email,10,1,0
C002508,30,39947.5,4,0.2141,50,paid_social,15,0,1
C002509,44,39710.84,1,0.5417,56,email,0,1,0
C002510,65,44733.05,4,0.5515,118,email,15,1,1
C002511,66,94422.19,7,0.2964,66,paid_social,15,1,0
C002512,52,29411.93,3,0.1676,107,paid_social,10,0,0
C002513,48,38294.81,4,0.522,4,email,15,0,0
C002514,52,111002.89,4,0.0614,96,email,10,0,0
C002515,31,67648.57,4,0.1013,79,email,5,0,0
C002516,55,79324.52,7,0.1509,58,email,15,1,0
C002517,37,47220.51,7,0.1885,116,paid_social,5,1,0
C002518,65,56403.56,4,0.1195,59,email,0,0,0
C002519,44,105219.62,4,0.4976,10,email,10,1,0
C002520,38,51553.68,6,0.0413,26,sms,0,1,0
C002521,52,74172.55,8,0.4639,3,email,15,1,0
C002522,68,49402.48,6,0.5096,44,email,20,1,0
C002523,28,45090.68,1,0.1515,100,sms,15,1,0
C002524,40,27177.12,4,0.251,34,email,5,1,0
C002525,38,38690.12,5,0.0557,109,email,5,0,0
C002526,31,55734.2,3,0.0788,92,direct_mail,10,0,0
C002527,53,111492.7,2,0.2458,27,email,15,1,0
C002528,71,69531.26,3,0.0793,81,email,10,0,1
C002529,26,52425.62,5,0.2297,102,sms,15,1,0
C002530,54,40005.33,8,0.2622,15,email,0,0,0
C002531,33,79697.01,1,0.2288,77,paid_social,10,1,0
C002532,55,117373.68,1,0.1696,115,email,15,1,0
C002533,30,64081.28,8,0.2138,113,email,5,0,0
C002534,29,79293.73,5,0.0442,6,paid_social,15,0,0
C002535,69,81497.36,3,0.3202,68,email,15,0,0
C002536,49,68868.68,9,0.4491,74,direct_mail,15,0,1
C002537,65,30027.69,4,0.2722,110,email,15,1,0
C002538,59,63978.95,2,0.2732,106,direct_mail,10,0,0
C002539,51,48310.91,7,0.0784,46,email,10,1,0
C002540,53,62207.15,4,0.0657,99,sms,5,0,0
C002541,55,51672.75,3,0.3596,20,sms,10,0,0
C002542,37,29747.81,5,0.0704,104,paid_social,10,0,0
C002543,62,38685.34,6,0.2658,12,email,5,1,0
C002544,22,152882.96,3,0.1147,92,email,10,0,0
C002545,61,134387.78,6,0.2497,41,direct_mail,15,0,0
C002546,58,58794.35,2,0.3022,98,email,5,1,0
C002547,51,43425.33,3,0.1809,11,email,15,0,0
C002548,51,129639.17,6,0.0908,9,sms,20,0,0
C002549,58,35598.84,5,0.572,37,direct_mail,20,0,0
C002550,61,44633.93,4,0.2473,84,sms,10,0,0
C002551,67,93017.87,3,0.0828,52,email,10,1,0
C002552,71,85407.5,0,0.245,111,paid_social,5,1,0
C002553,23,67476.24,3,0.1477,62,email,10,1,0
C002554,69,36341.7,4,0.1495,10,email,0,1,0
C002555,26,93323.73,5,0.0688,90,email,0,0,0
C002556,66,44455.42,3,0.1166,75,email,10,1,0
C002557,23,68601.63,9,0.2751,25,email,15,0,0
C002558,64,86854.51,3,0.4318,93,paid_social,5,0,0
C002559,37,115019.42,6,0.181,46,direct_mail,15,1,0
C002560,31,74362.44,7,0.271,38,sms,20,0,0
C002561,38,67120.12,4,0.2402,90,email,0,0,0
C002562,37,46526.57,4,0.1326,22,paid_social,0,0,0
C002563,24,92874.41,5,0.0393,86,email,5,1,0
C002564,23,124005.4,7,0.1191,14,email,10,1,0
C002565,43,69284.56,2,0.1263,71,sms,15,0,0
C002566,67,54941.91,4,0.3305,67,sms,5,0,0
C002567,26,56611.77,1,0.4439,6,email,0,0,0
C002568,64,83023.39,4,0.1366,26,direct_mail,20,0,0
C002569,44,45005.72,4,0.417,41,email,20,0,0
C002570,60,68316.65,3,0.5841,58,email,15,1,0
C002571,38,68281.13,6,0.6599,99,sms,10,1,0
C002572,64,65560.63,4,0.6209,12,email,10,1,0
C002573,54,32158.4,2,0.1227,65,sms,0,1,0
C002574,67,47067.79,4,0.3435,115,paid_social,5,0,0
C002575,48,59315.51,3,0.416,68,email,0,0,0
C002576,21,69735.66,7,0.0563,15,email,10,0,0
C002577,51,59436.81,2,0.2156,103,email,0,0,0
C002578,49,88217.97,8,0.1306,8,paid_social,15,1,1
C002579,32,40687.66,6,0.3903,70,direct_mail,0,1,0
C002580,33,38717.04,4,0.3029,42,paid_social,10,0,0
C002581,58,40695.51,6,0.8077,25,paid_social,0,0,0
C002582,32,159742.08,6,0.3431,83,sms,0,0,0
C002583,24,74988.04,2,0.3889,36,email,0,0,0
C002584,65,107521.07,6,0.4461,112,sms,10,0,1
C002585,40,56712.62,4,0.4995,103,email,0,0,0
C002586,25,57201.3,4,0.0362,60,email,20,0,1
C002587,32,46158.26,3,0.2411,104,email,10,0,0
C002588,43,41828.72,5,0.177,83,paid_social,10,0,0
C002589,58,32503.05,5,0.4575,117,email,0,0,0
C002590,31,68308.18,2,0.4649,96,paid_social,0,0,0
C002591,74,67494.46,9,0.5405,38,email,0,0,0
C002592,60,79615.81,6,0.0423,29,email,5,1,0
C002593,70,93895.17,4,0.0972,18,email,10,1,0
C002594,49,60585.59,8,0.0995,77,email,0,0,0
C002595,57,59118.36,4,0.3971,4,paid_social,0,0,0
C002596,43,58530.18,10,0.333,94,sms,5,1,0
C002597,64,47514.69,11,0.405,110,email,0,0,0
C002598,22,82662.52,4,0.3928,43,email,10,0,0
C002599,65,64078.8,3,0.2672,2,email,15,0,1
C002600,44,79609.75,4,0.1486,103,email,15,1,1
C002601,67,47428.03,8,0.4015,16,direct_mail,10,1,0
C002602,69,46412.78,5,0.1968,72,sms,5,1,0
C002603,30,64205.92,0,0.0701,39,email,15,0,0
C002604,73,99591.27,4,0.1296,11,email,0,1,0
C002605,66,41582.62,2,0.2882,47,email,5,0,0
C002606,22,75665.44,9,0.255,69,email,15,0,0
C002607,45,57907.4,3,0.2894,33,email,0,1,0
C002608,60,33168.49,4,0.2336,72,email,15,0,0
C002609,54,47754.12,3,0.299,112,email,0,1,0
C002610,73,74723.96,4,0.2151,65,sms,10,0,0
C002611,49,96682.99,3,0.1606,89,paid_social,10,0,0
C002612,28,111361.79,3,0.1587,81,sms,0,1,0
C002613,63,76642.99,5,0.2814,86,paid_social,5,0,0
C002614,35,64155.41,10,0.6735,18,email,10,0,0
C002615,36,78036.6,9,0.2419,16,sms,0,1,0
C002616,54,133704.1,4,0.4363,91,email,10,0,0
C002617,45,33094.9,3,0.3075,109,email,10,0,0
C002618,53,75477.71,6,0.5154,19,direct_mail,10,0,0
C002619,34,61129.31,12,0.2718,11,email,0,0,1
C002620,62,220000.0,6,0.176,61,email,0,0,0
C002621,24,137399.68,5,0.1032,70,sms,10,0,0
C002622,62,85825.92,5,0.2166,111,email,0,1,0
C002623,55,58079.79,7,0.3155,103,email,15,0,0
C002624,32,79251.34,3,0.0758,16,paid_social,10,0,0
C002625,42,60121.46,4,0.3857,48,email,0,1,0
C002626,58,44604.97,4,0.036,116,email,20,0,0
C002627,69,73670.66,5,0.1708,116,email,5,1,0
C002628,25,106199.15,3,0.2823,112,email,5,0,0
C002629,74,48271.54,5,0.3925,93,paid_social,20,1,0
C002630,56,65458.69,4,0.343,78,email,10,0,0
C002631,64,30219.64,3,0.2984,29,direct_mail,15,0,0
C002632,37,56840.2,4,0.0316,34,email,20,0,0
C002633,48,47363.96,5,0.3016,1,paid_social,0,1,1
C002634,49,72691.68,3,0.2488,18,email,5,0,0
C002635,24,87217.79,4,0.7876,60,email,10,1,0
C002636,44,43496.46,7,0.4921,48,email,0,1,0
C002637,69,52866.71,5,0.3887,53,email,10,1,0
C002638,61,112952.39,6,0.1282,32,email,15,0,0
C002639,36,68453.97,3,0.4104,18,sms,20,0,0
C002640,29,77652.67,2,0.2007,78,direct_mail,15,1,0
C002641,41,48905.73,8,0.0775,19,email,5,1,0
C002642,53,153748.01,2,0.284,20,email,15,0,0
C002643,41,99717.92,5,0.1119,37,sms,5,0,0
C002644,62,84549.1,2,0.051,17,direct_mail,0,1,0
C002645,73,54975.42,3,0.3893,99,email,15,0,0
C002646,25,82900.74,3,0.608,7,email,0,0,0
