transaction_id,timestamp,amount,merchant_risk,transactions_last_hour,distance_from_home_km,card_present,foreign_transaction,fraud
T0009231,2026-02-02 01:15:00,42.5,0.1317,2,28.29,1,0,0
T0009232,2026-02-02 01:20:00,25.22,0.2595,3,23.9,0,0,0
T0009233,2026-02-02 01:25:00,51.84,0.0667,1,26.28,1,0,0
T0009234,2026-02-02 01:30:00,27.5,0.229,2,36.15,1,0,0
T0009235,2026-02-02 01:35:00,7.21,0.0675,1,181.11,0,0,0
T0009236,2026-02-02 01:40:00,92.8,0.0319,0,66.36,1,0,0
T0009237,2026-02-02 01:45:00,71.57,0.1412,0,14.19,1,0,0
T0009238,2026-02-02 01:50:00,11.29,0.0866,2,57.24,0,0,0
T0009239,2026-02-02 01:55:00,127.04,0.0163,1,51.66,1,0,0
T0009240,2026-02-02 02:00:00,35.69,0.1699,3,10.77,1,0,0
T0009241,2026-02-02 02:05:00,25.71,0.0694,1,61.88,0,0,0
T0009242,2026-02-02 02:10:00,146.56,0.0548,3,8.81,1,0,0
T0009243,2026-02-02 02:15:00,1.98,0.1495,2,47.44,1,0,0
T0009244,2026-02-02 02:20:00,4.73,0.1873,2,111.25,1,0,0
T0009245,2026-02-02 02:25:00,45.26,0.0172,0,0.28,1,0,0
T0009246,2026-02-02 02:30:00,17.83,0.1052,1,60.14,1,0,0
T0009247,2026-02-02 02:35:00,9.01,0.224,1,31.26,0,0,0
T0009248,2026-02-02 02:40:00,98.59,0.0974,0,16.06,1,0,0
T0009249,2026-02-02 02:45:00,36.47,0.0205,1,1.59,1,0,0
T0009250,2026-02-02 02:50:00,6.54,0.0832,2,1.43,1,0,0
T0009251,2026-02-02 02:55:00,11.93,0.0477,3,4.39,1,0,0
T0009252,2026-02-02 03:00:00,51.79,0.2103,2,16.61,0,0,0
T0009253,2026-02-02 03:05:00,129.55,0.0878,1,7.73,1,0,0
T0009254,2026-02-02 03:10:00,3.23,0.0447,3,2.95,0,1,0
T0009255,2026-02-02 03:15:00,29.03,0.0706,1,2.65,1,1,0
T0009256,2026-02-02 03:20:00,15.69,0.1366,2,69.33,1,0,0
T0009257,2026-02-02 03:25:00,4.15,0.0832,2,64.86,0,0,0
T0009258,2026-02-02 03:30:00,19.37,0.185,1,78.88,1,0,0
T0009259,2026-02-02 03:35:00,4.77,0.0714,1,13.93,0,0,0
T0009260,2026-02-02 03:40:00,13.5,0.2518,3,12.16,1,0,0
T0009261,2026-02-02 03:45:00,110.47,0.1608,2,47.61,0,0,0
T0009262,2026-02-02 03:50:00,37.66,0.372,3,7.9,0,0,0
T0009263,2026-02-02 03:55:00,48.9,0.0649,1,20.51,0,0,0
T0009264,2026-02-02 04:00:00,40.97,0.1463,2,23.84,1,0,0
T0009265,2026-02-02 04:05:00,32.28,0.2386,2,16.82,1,0,0
T0009266,2026-02-02 04:10:00,59.01,0.4401,0,152.74,1,0,0
T0009267,2026-02-02 04:15:00,7.34,0.0815,1,26.33,1,0,0
T0009268,2026-02-02 04:20:00,16.11,0.0156,1,176.41,1,0,0
T0009269,2026-02-02 04:25:00,52.6,0.0596,2,184.38,1,1,0
T0009270,2026-02-02 04:30:00,11.26,0.1052,2,6.05,1,0,0
T0009271,2026-02-02 04:35:00,14.95,0.2587,1,16.41,0,0,0
T0009272,2026-02-02 04:40:00,74.42,0.0894,1,175.62,1,0,0
T0009273,2026-02-02 04:45:00,102.44,0.2113,5,21.65,0,0,0
T0009274,2026-02-02 04:50:00,12.71,0.0933,2,91.18,1,0,0
T0009275,2026-02-02 04:55:00,10.36,0.0469,4,1.5,1,0,0
T0009276,2026-02-02 05:00:00,40.62,0.263,1,106.26,1,0,0
T0009277,2026-02-02 05:05:00,29.95,0.1068,0,62.36,1,1,0
T0009278,2026-02-02 05:10:00,11.93,0.0657,0,0.44,1,0,0
T0009279,2026-02-02 05:15:00,41.19,0.3956,1,62.37,0,0,0
T0009280,2026-02-02 05:20:00,39.53,0.0599,1,23.71,0,0,0
T0009281,2026-02-02 05:25:00,24.93,0.0364,1,194.97,1,0,0
T0009282,2026-02-02 05:30:00,405.5,0.3238,2,38.74,1,0,0
T0009283,2026-02-02 05:35:00,86.84,0.047,5,50.79,1,0,0
T0009284,2026-02-02 05:40:00,51.07,0.0974,3,50.38,1,0,0
T0009285,2026-02-02 05:45:00,62.64,0.0273,0,78.61,1,0,0
T0009286,2026-02-02 05:50:00,415.35,0.1022,1,29.96,1,0,0
T0009287,2026-02-02 05:55:00,67.39,0.2583,1,20.89,1,0,0
T0009288,2026-02-02 06:00:00,11.44,0.1017,2,86.31,1,0,0
T0009289,2026-02-02 06:05:00,31.59,0.2073,1,13.69,0,0,0
T0009290,2026-02-02 06:10:00,24.82,0.1572,2,4.88,1,0,0
T0009291,2026-02-02 06:15:00,13.27,0.0473,4,12.2,0,0,0
T0009292,2026-02-02 06:20:00,29.79,0.1327,1,11.18,0,0,0
T0009293,2026-02-02 06:25:00,29.54,0.0975,2,12.29,1,0,0
T0009294,2026-02-02 06:30:00,21.89,0.0231,1,0.6,0,0,0
T0009295,2026-02-02 06:35:00,14.38,0.1442,3,57.6,0,0,0
T0009296,2026-02-02 06:40:00,51.95,0.0103,3,1.42,1,0,0
T0009297,2026-02-02 06:45:00,4.87,0.2848,2,33.1,1,0,0
T0009298,2026-02-02 06:50:00,51.74,0.1847,1,14.35,1,0,0
T0009299,2026-02-02 06:55:00,23.36,0.1728,4,46.88,1,0,0
T0009300,2026-02-02 07:00:00,30.26,0.2659,1,7.45,1,0,0
T0009301,2026-02-02 07:05:00,2.27,0.1084,0,10.38,1,0,0
T0009302,2026-02-02 07:10:00,119.56,0.1589,2,1.94,0,0,0
T0009303,2026-02-02 07:15:00,4.27,0.5035,2,32.56,1,0,0
T0009304,2026-02-02 07:20:00,9.94,0.123,1,36.91,1,0,0
T0009305,2026-02-02 07:25:00,43.43,0.1203,1,66.99,0,0,0
T0009306,2026-02-02 07:30:00,12.8,0.0093,3,35.51,1,0,0
T0009307,2026-02-02 07:35:00,15.55,0.3575,3,38.73,1,0,0
T0009308,2026-02-02 07:40:00,2.61,0.2873,1,15.82,1,0,0
T0009309,2026-02-02 07:45:00,15.11,0.0629,3,53.44,0,0,0
T0009310,2026-02-02 07:50:00,28.5,0.0475,5,64.95,1,0,0
T0009311,2026-02-02 07:55:00,45.0,0.2575,0,15.43,1,0,0
T0009312,2026-02-02 08:00:00,17.5,0.0801,3,20.22,0,0,0
T0009313,2026-02-02 08:05:00,28.71,0.185,1,17.16,0,0,0
T0009314,2026-02-02 08:10:00,35.58,0.183,1,69.39,1,0,0
T0009315,2026-02-02 08:15:00,11.99,0.0813,1,34.58,1,0,0
T0009316,2026-02-02 08:20:00,11.12,0.0551,2,3.7,1,0,0
T0009317,2026-02-02 08:25:00,157.96,0.053,2,6.39,1,0,0
T0009318,2026-02-02 08:30:00,10.09,0.0105,4,8.74,1,0,0
T0009319,2026-02-02 08:35:00,77.51,0.4788,1,4.41,1,0,0
T0009320,2026-02-02 08:40:00,24.86,0.0436,1,61.42,1,0,0
T0009321,2026-02-02 08:45:00,98.09,0.0322,0,58.37,1,0,0
T0009322,2026-02-02 08:50:00,12.41,0.1921,1,7.43,1,0,0
T0009323,2026-02-02 08:55:00,38.51,0.1961,1,35.36,0,0,0
T0009324,2026-02-02 09:00:00,32.09,0.0518,1,26.06,0,1,0
T0009325,2026-02-02 09:05:00,18.58,0.1825,2,8.4,1,1,0
T0009326,2026-02-02 09:10:00,31.46,0.1472,0,2.25,1,0,0
T0009327,2026-02-02 09:15:00,10.94,0.0815,3,14.52,0,0,0
T0009328,2026-02-02 09:20:00,21.46,0.3181,1,44.34,1,0,0
T0009329,2026-02-02 09:25:00,15.7,0.1439,2,96.13,0,0,0
T0009330,2026-02-02 09:30:00,48.93,0.2235,2,21.67,0,1,0
T0009331,2026-02-02 09:35:00,21.24,0.3249,1,6.5,1,0,0
T0009332,2026-02-02 09:40:00,5.93,0.161,0,30.19,1,0,0
T0009333,2026-02-02 09:45:00,16.13,0.3798,1,7.65,0,0,0
T0009334,2026-02-02 09:50:00,21.09,0.0581,2,6.58,1,0,0
T0009335,2026-02-02 09:55:00,9.58,0.0593,1,62.73,1,1,0
T0009336,2026-02-02 10:00:00,85.54,0.2706,2,24.67,1,0,0
T0009337,2026-02-02 10:05:00,34.52,0.2384,0,11.97,1,0,0
T0009338,2026-02-02 10:10:00,53.04,0.0097,0,63.18,1,0,0
T0009339,2026-02-02 10:15:00,10.98,0.2766,5,39.72,1,0,0
T0009340,2026-02-02 10:20:00,15.71,0.2112,4,14.6,1,0,0
T0009341,2026-02-02 10:25:00,62.39,0.1365,1,22.65,0,0,0
T0009342,2026-02-02 10:30:00,5.7,0.0189,2,52.73,1,0,0
T0009343,2026-02-02 10:35:00,33.3,0.2597,1,23.11,0,0,0
T0009344,2026-02-02 10:40:00,25.35,0.0236,2,49.03,0,0,0
T0009345,2026-02-02 10:45:00,14.22,0.16,1,2.84,1,0,0
T0009346,2026-02-02 10:50:00,25.38,0.1082,3,5.64,0,0,0
T0009347,2026-02-02 10:55:00,8.09,0.1145,2,25.63,1,0,0
T0009348,2026-02-02 11:00:00,28.95,0.4477,1,104.07,1,0,0
T0009349,2026-02-02 11:05:00,7.04,0.0699,2,33.62,0,0,0
T0009350,2026-02-02 11:10:00,6.64,0.0504,2,19.99,0,0,0
T0009351,2026-02-02 11:15:00,91.59,0.0217,3,8.9,1,0,0
T0009352,2026-02-02 11:20:00,11.67,0.1947,2,49.82,1,0,0
T0009353,2026-02-02 11:25:00,2.92,0.2477,2,19.31,0,0,0
T0009354,2026-02-02 11:30:00,60.42,0.0317,3,4.86,0,0,0
T0009355,2026-02-02 11:35:00,10.88,0.1367,2,12.76,1,1,0
T0009356,2026-02-02 11:40:00,1.0,0.2426,4,0.92,0,0,0
T0009357,2026-02-02 11:45:00,21.95,0.2118,2,4.85,1,0,0
T0009358,2026-02-02 11:50:00,57.74,0.1372,1,57.61,1,0,0
T0009359,2026-02-02 11:55:00,32.81,0.0539,0,16.81,0,0,0
T0009360,2026-02-02 12:00:00,125.76,0.347,2,7.97,1,0,0
T0009361,2026-02-02 12:05:00,20.54,0.0534,2,78.22,0,0,0
T0009362,2026-02-02 12:10:00,41.83,0.2285,2,66.8,1,0,0
T0009363,2026-02-02 12:15:00,8.64,0.1041,1,99.66,1,0,0
T0009364,2026-02-02 12:20:00,27.28,0.2626,2,5.12,0,0,0
T0009365,2026-02-02 12:25:00,104.6,0.2128,0,54.18,0,0,0
T0009366,2026-02-02 12:30:00,38.14,0.1325,1,34.82,0,0,0
T0009367,2026-02-02 12:35:00,27.27,0.1067,1,39.55,1,1,0
T0009368,2026-02-02 12:40:00,3.33,0.2168,0,66.08,0,0,0
T0009369,2026-02-02 12:45:00,16.05,0.3293,4,85.06,0,0,0
T0009370,2026-02-02 12:50:00,6.55,0.0911,2,3.66,0,1,0
T0009371,2026-02-02 12:55:00,49.91,0.1306,1,49.65,1,0,0
T0009372,2026-02-02 13:00:00,11.24,0.2442,2,13.62,1,0,0
T0009373,2026-02-02 13:05:00,33.18,0.0763,0,159.9,1,0,0
T0009374,2026-02-02 13:10:00,8.68,0.5609,5,3.84,1,0,0
T0009375,2026-02-02 13:15:00,148.62,0.1376,3,4.59,1,0,0
T0009376,2026-02-02 13:20:00,7.34,0.2673,2,19.45,1,0,0
T0009377,2026-02-02 13:25:00,26.63,0.0173,3,25.53,0,0,0
T0009378,2026-02-02 13:30:00,308.82,0.092,0,46.12,1,0,0
T0009379,2026-02-02 13:35:00,28.74,0.0237,5,4.44,0,0,0
T0009380,2026-02-02 13:40:00,9.86,0.016,2,83.03,1,0,0
T0009381,2026-02-02 13:45:00,42.59,0.033,2,25.97,1,0,0
T0009382,2026-02-02 13:50:00,61.73,0.1157,2,2.16,1,0,0
T0009383,2026-02-02 13:55:00,54.81,0.1015,1,45.06,1,0,0
T0009384,2026-02-02 14:00:00,3.35,0.1356,2,65.03,0,0,0
T0009385,2026-02-02 14:05:00,28.79,0.0061,1,70.8,1,0,0
T0009386,2026-02-02 14:10:00,2.87,0.1283,2,0.97,0,0,0
T0009387,2026-02-02 14:15:00,150.85,0.0161,0,37.19,1,0,0
T0009388,2026-02-02 14:20:00,24.97,0.0235,0,207.09,1,0,0
T0009389,2026-02-02 14:25:00,14.78,0.2809,4,28.9,0,0,0
T0009390,2026-02-02 14:30:00,45.16,0.3206,2,2.56,0,0,0
T0009391,2026-02-02 14:35:00,37.64,0.1429,2,0.28,1,0,0
T0009392,2026-02-02 14:40:00,7.24,0.2611,2,14.37,0,0,0
T0009393,2026-02-02 14:45:00,115.49,0.0959,2,77.41,0,0,0
T0009394,2026-02-02 14:50:00,18.33,0.0353,0,79.82,0,0,0
T0009395,2026-02-02 14:55:00,4.11,0.2959,1,16.3,1,0,0
T0009396,2026-02-02 15:00:00,92.65,0.0129,0,28.57,0,0,0
T0009397,2026-02-02 15:05:00,105.72,0.0164,0,16.99,0,0,0
T0009398,2026-02-02 15:10:00,80.37,0.2587,2,6.42,1,0,0
T0009399,2026-02-02 15:15:00,40.04,0.0065,4,41.23,1,0,0
T0009400,2026-02-02 15:20:00,9.66,0.0876,4,44.94,0,0,0
T0009401,2026-02-02 15:25:00,58.8,0.1428,3,16.06,0,0,0
T0009402,2026-02-02 15:30:00,146.19,0.116,3,37.34,0,0,0
T0009403,2026-02-02 15:35:00,52.12,0.158,2,18.76,0,0,0
T0009404,2026-02-02 15:40:00,113.37,0.0966,4,1.6,1,0,0
T0009405,2026-02-02 15:45:00,10.84,0.4609,0,69.83,1,0,0
T0009406,2026-02-02 15:50:00,63.87,0.0633,1,216.78,0,0,0
T0009407,2026-02-02 15:55:00,58.9,0.1147,2,2.69,0,0,0
T0009408,2026-02-02 16:00:00,5.35,0.0647,2,87.18,1,0,0
T0009409,2026-02-02 16:05:00,4.67,0.1355,1,13.99,0,1,0
T0009410,2026-02-02 16:10:00,11.45,0.0744,2,95.02,1,0,0
T0009411,2026-02-02 16:15:00,25.3,0.0161,1,13.56,1,0,0
T0009412,2026-02-02 16:20:00,36.56,0.0672,3,9.82,1,0,0
T0009413,2026-02-02 16:25:00,18.68,0.3164,0,22.95,1,0,0
T0009414,2026-02-02 16:30:00,21.9,0.1487,0,200.0,0,0,0
T0009415,2026-02-02 16:35:00,20.89,0.1717,0,5.88,0,0,0
T0009416,2026-02-02 16:40:00,25.49,0.1147,1,2.98,0,0,0
T0009417,2026-02-02 16:45:00,41.67,0.0142,5,39.44,1,0,0
T0009418,2026-02-02 16:50:00,38.2,0.2219,1,5.45,1,0,0
T0009419,2026-02-02 16:55:00,22.14,0.0492,3,58.29,1,0,0
T0009420,2026-02-02 17:00:00,30.22,0.2518,1,10.22,1,1,0
T0009421,2026-02-02 17:05:00,14.95,0.0264,4,33.95,1,0,0
T0009422,2026-02-02 17:10:00,51.5,0.2484,1,27.69,1,0,0
T0009423,2026-02-02 17:15:00,14.19,0.1561,3,56.84,0,0,0
T0009424,2026-02-02 17:20:00,119.0,0.2544,3,0.36,1,0,0
T0009425,2026-02-02 17:25:00,22.85,0.1452,3,26.29,1,0,0
T0009426,2026-02-02 17:30:00,30.71,0.1747,2,0.11,1,0,0
T0009427,2026-02-02 17:35:00,11.01,0.1725,1,114.26,1,0,0
T0009428,2026-02-02 17:40:00,16.62,0.1701,3,11.12,1,0,0
T0009429,2026-02-02 17:45:00,27.56,0.1659,1,35.4,1,0,0
T0009430,2026-02-02 17:50:00,23.85,0.135,1,53.5,1,0,0
T0009431,2026-02-02 17:55:00,12.64,0.0586,2,26.49,1,0,0
T0009432,2026-02-02 18:00:00,7.4,0.1909,1,2.4,0,0,0
T0009433,2026-02-02 18:05:00,24.36,0.0346,0,0.77,0,1,0
T0009434,2026-02-02 18:10:00,27.27,0.1497,3,36.27,0,0,0
T0009435,2026-02-02 18:15:00,40.37,0.012,3,12.32,1,0,0
T0009436,2026-02-02 18:20:00,80.69,0.3407,0,15.23,1,0,0
T0009437,2026-02-02 18:25:00,17.17,0.213,0,43.61,1,0,0
T0009438,2026-02-02 18:30:00,3.23,0.1098,2,28.23,1,0,0
T0009439,2026-02-02 18:35:00,20.32,0.0589,2,91.68,1,0,0
T0009440,2026-02-02 18:40:00,3.75,0.1323,2,64.3,1,0,0
T0009441,2026-02-02 18:45:00,6.53,0.0721,1,26.82,1,0,0
T0009442,2026-02-02 18:50:00,65.15,0.1551,0,6.96,1,0,0
T0009443,2026-02-02 18:55:00,41.12,0.2464,1,81.34,0,0,0
T0009444,2026-02-02 19:00:00,12.35,0.1363,2,215.14,0,0,0
T0009445,2026-02-02 19:05:00,12.47,0.062,0,26.22,0,0,0
T0009446,2026-02-02 19:10:00,21.45,0.0394,2,118.06,1,0,0
T0009447,2026-02-02 19:15:00,4.1,0.3371,3,21.64,1,0,0
T0009448,2026-02-02 19:20:00,37.77,0.4569,0,3.15,0,0,0
T0009449,2026-02-02 19:25:00,16.57,0.0222,2,51.94,0,1,0
T0009450,2026-02-02 19:30:00,145.96,0.0463,2,11.06,1,0,0
T0009451,2026-02-02 19:35:00,8.18,0.0018,1,3.25,0,0,0
T0009452,2026-02-02 19:40:00,63.57,0.2699,1,4.36,0,0,0
T0009453,2026-02-02 19:45:00,11.91,0.1581,3,42.1,1,0,0
T0009454,2026-02-02 19:50:00,64.68,0.1799,4,26.68,1,0,0
T0009455,2026-02-02 19:55:00,8.86,0.0228,1,25.78,1,0,0
T0009456,2026-02-02 20:00:00,48.68,0.2096,1,15.04,1,0,0
T0009457,2026-02-02 20:05:00,15.14,0.0273,3,17.13,1,0,0
T0009458,2026-02-02 20:10:00,10.33,0.0195,1,13.14,1,0,0
T0009459,2026-02-02 20:15:00,20.21,0.0673,2,41.72,0,0,0
T0009460,2026-02-02 20:20:00,37.69,0.2264,1,16.0,0,0,0
T0009461,2026-02-02 20:25:00,35.09,0.2862,1,20.3,1,0,0
T0009462,2026-02-02 20:30:00,112.89,0.1884,0,67.73,0,0,0
T0009463,2026-02-02 20:35:00,53.16,0.308,3,35.98,0,1,0
T0009464,2026-02-02 20:40:00,1.7,0.0221,1,3.75,1,0,0
T0009465,2026-02-02 20:45:00,15.76,0.0907,3,22.82,1,0,0
T0009466,2026-02-02 20:50:00,3.23,0.0147,1,69.64,1,0,0
T0009467,2026-02-02 20:55:00,16.02,0.215,0,81.69,0,0,0
T0009468,2026-02-02 21:00:00,43.68,0.244,3,30.11,0,0,0
T0009469,2026-02-02 21:05:00,6.2,0.0718,4,15.85,1,0,0
T0009470,2026-02-02 21:10:00,7.25,0.135,0,29.15,0,0,0
T0009471,2026-02-02 21:15:00,27.11,0.2521,2,2.48,1,0,0
T0009472,2026-02-02 21:20:00,17.62,0.1846,4,78.69,0,0,0
T0009473,2026-02-02 21:25:00,113.64,0.2154,1,28.81,1,0,0
T0009474,2026-02-02 21:30:00,32.38,0.0922,1,12.29,1,1,0
T0009475,2026-02-02 21:35:00,39.91,0.259,2,14.59,1,0,0
T0009476,2026-02-02 21:40:00,134.2,0.1002,1,35.06,0,0,0
T0009477,2026-02-02 21:45:00,14.26,0.2449,1,62.95,1,0,0
T0009478,2026-02-02 21:50:00,23.46,0.1183,2,63.54,1,0,0
T0009479,2026-02-02 21:55:00,8.74,0.2117,2,73.92,1,0,0
T0009480,2026-02-02 22:00:00,30.39,0.0913,0,24.16,1,0,0
T0009481,2026-02-02 22:05:00,65.91,0.0144,1,34.11,1,0,0
T0009482,2026-02-02 22:10:00,91.92,0.0606,1,0.15,0,0,0
T0009483,2026-02-02 22:15:00,22.68,0.2705,3,59.45,1,0,0
T0009484,2026-02-02 22:20:00,11.58,0.2552,2,24.27,1,0,0
T0009485,2026-02-02 22:25:00,10.96,0.1132,5,35.3,0,0,0
T0009486,2026-02-02 22:30:00,5.86,0.024,2,20.44,1,0,0
T0009487,2026-02-02 22:35:00,26.56,0.4224,0,11.82,0,0,0
T0009488,2026-02-02 22:40:00,91.24,0.0324,2,30.34,1,0,0
T0009489,2026-02-02 22:45:00,2.21,0.0702,3,57.08,1,0,0
T0009490,2026-02-02 22:50:00,2.69,0.1502,4,59.84,0,0,0
T0009491,2026-02-02 22:55:00,95.28,0.1559,2,29.94,0,0,0
T0009492,2026-02-02 23:00:00,4.73,0.078,1,26.12,1,0,0
T0009493,2026-02-02 23:05:00,32.77,0.0746,2,3.62,1,0,0
T0009494,2026-02-02 23:10:00,6.71,0.2007,4,61.95,0,0,0
T0009495,2026-02-02 23:15:00,51.44,0.0955,2,29.5,0,0,0
T0009496,2026-02-02 23:20:00,51.48,0.0857,2,25.8,1,0,0
T0009497,2026-02-02 23:25:00,27.92,0.2511,3,18.97,0,0,0
T0009498,2026-02-02 23:30:00,53.77,0.0984,1,8.91,1,0,0
T0009499,2026-02-02 23:35:00,24.83,0.0913,1,75.1,1,0,0
T0009500,2026-02-02 23:40:00,41.46,0.1364,0,11.72,0,0,0
T0009501,2026-02-02 23:45:00,145.9,0.1014,4,89.44,1,0,0
T0009502,2026-02-02 23:50:00,70.74,0.0565,2,50.64,0,1,0
T0009503,2026-02-02 23:55:00,12.26,0.2654,0,18.82,1,0,0
T0009504,2026-02-03 00:00:00,10.61,0.2583,2,37.44,0,0,0
T0009505,2026-02-03 00:05:00,18.64,0.2237,1,15.35,0,0,0
T0009506,2026-02-03 00:10:00,18.83,0.0964,0,17.0,1,0,0
T0009507,2026-02-03 00:15:00,25.43,0.2678,2,11.37,1,0,0
T0009508,2026-02-03 00:20:00,12.96,0.1679,3,14.04,0,0,0
T0009509,2026-02-03 00:25:00,45.45,0.215,0,5.3,1,0,0
T0009510,2026-02-03 00:30:00,24.62,0.0597,4,9.57,1,0,0
T0009511,2026-02-03 00:35:00,34.02,0.0979,3,5.6,0,0,0
T0009512,2026-02-03 00:40:00,23.89,0.0872,0,34.77,1,0,0
T0009513,2026-02-03 00:45:00,43.85,0.1901,0,189.59,1,0,0
T0009514,2026-02-03 00:50:00,7.19,0.0749,2,20.99,1,0,0
T0009515,2026-02-03 00:55:00,115.16,0.0163,0,61.82,0,0,0
T0009516,2026-02-03 01:00:00,33.59,0.0112,0,150.39,1,0,0
T0009517,2026-02-03 01:05:00,37.25,0.2892,1,3.74,1,0,0
T0009518,2026-02-03 01:10:00,43.8,0.0479,0,35.97,1,0,0
T0009519,2026-02-03 01:15:00,70.12,0.3907,2,49.77,0,0,0
T0009520,2026-02-03 01:20:00,49.67,0.0684,0,7.51,1,0,0
T0009521,2026-02-03 01:25:00,30.18,0.0926,0,88.03,0,0,0
T0009522,2026-02-03 01:30:00,19.87,0.1692,1,39.52,1,0,0
T0009523,2026-02-03 01:35:00,4.61,0.1336,2,122.6,1,0,0
T0009524,2026-02-03 01:40:00,29.54,0.0538,2,31.35,1,0,0
T0009525,2026-02-03 01:45:00,17.46,0.1235,2,46.47,0,0,0
T0009526,2026-02-03 01:50:00,17.45,0.0419,2,31.84,1,1,0
T0009527,2026-02-03 01:55:00,263.89,0.1321,1,52.54,0,0,0
T0009528,2026-02-03 02:00:00,3.72,0.1143,2,3.46,0,0,0
T0009529,2026-02-03 02:05:00,25.26,0.0392,0,35.53,1,0,0
T0009530,2026-02-03 02:10:00,80.28,0.0391,0,0.87,1,0,0
T0009531,2026-02-03 02:15:00,62.47,0.1546,5,8.58,1,0,0
T0009532,2026-02-03 02:20:00,82.58,0.2196,5,23.36,0,0,0
T0009533,2026-02-03 02:25:00,6.74,0.1581,4,13.84,1,0,0
T0009534,2026-02-03 02:30:00,9.16,0.1326,1,28.68,1,0,0
T0009535,2026-02-03 02:35:00,44.46,0.1624,2,27.04,1,0,0
T0009536,2026-02-03 02:40:00,17.82,0.0688,1,8.49,0,1,0
T0009537,2026-02-03 02:45:00,132.63,0.2109,3,47.11,0,0,0
T0009538,2026-02-03 02:50:00,30.13,0.0177,2,15.36,1,0,0
T0009539,2026-02-03 02:55:00,29.18,0.0135,2,10.02,1,0,0
T0009540,2026-02-03 03:00:00,37.3,0.1371,3,110.04,1,0,0
T0009541,2026-02-03 03:05:00,18.3,0.086,2,9.2,1,0,0
T0009542,2026-02-03 03:10:00,27.07,0.0949,0,40.51,1,0,0
T0009543,2026-02-03 03:15:00,12.25,0.0864,2,1.58,1,0,0
T0009544,2026-02-03 03:20:00,23.18,0.2052,2,60.02,1,0,0
T0009545,2026-02-03 03:25:00,14.84,0.033,4,99.86,1,0,0
T0009546,2026-02-03 03:30:00,31.1,0.2586,1,48.27,1,0,0
T0009547,2026-02-03 03:35:00,5.84,0.2064,2,66.08,0,0,0
T0009548,2026-02-03 03:40:00,5.42,0.1259,1,11.71,1,0,0
T0009549,2026-02-03 03:45:00,38.16,0.0448,2,5.97,0,0,0
T0009550,2026-02-03 03:50:00,30.24,0.4542,1,20.95,1,0,0
T0009551,2026-02-03 03:55:00,9.2,0.1869,1,3.46,1,1,0
T0009552,2026-02-03 04:00:00,19.24,0.2976,2,67.23,1,0,0
T0009553,2026-02-03 04:05:00,8.46,0.1228,5,0.91,1,0,0
T0009554,2026-02-03 04:10:00,185.67,0.1647,4,49.78,1,0,0
T0009555,2026-02-03 04:15:00,5.06,0.3021,3,7.35,1,0,0
T0009556,2026-02-03 04:20:00,133.95,0.13,2,18.62,0,0,0
T0009557,2026-02-03 04:25:00,10.61,0.0123,2,146.75,0,0,0
T0009558,2026-02-03 04:30:00,36.83,0.2292,0,1.64,1,0,0
T0009559,2026-02-03 04:35:00,18.6,0.0263,2,8.19,1,1,0
T0009560,2026-02-03 04:40:00,16.53,0.1398,1,13.5,1,0,0
T0009561,2026-02-03 04:45:00,61.68,0.0468,1,41.41,1,0,0
T0009562,2026-02-03 04:50:00,54.7,0.1253,2,29.44,0,0,0
T0009563,2026-02-03 04:55:00,18.13,0.1145,0,36.55,1,0,0
T0009564,2026-02-03 05:00:00,9.76,0.167,1,12.19,0,0,0
T0009565,2026-02-03 05:05:00,192.37,0.0613,0,20.23,0,1,0
T0009566,2026-02-03 05:10:00,98.6,0.3453,1,2.33,0,0,0
T0009567,2026-02-03 05:15:00,27.9,0.0554,1,24.88,1,0,0
T0009568,2026-02-03 05:20:00,18.01,0.1805,0,28.51,1,0,0
T0009569,2026-02-03 05:25:00,32.49,0.0607,3,36.91,1,0,0
T0009570,2026-02-03 05:30:00,26.32,0.2738,2,48.39,0,0,0
T0009571,2026-02-03 05:35:00,80.18,0.1323,2,7.92,0,0,0
T0009572,2026-02-03 05:40:00,9.24,0.0687,1,12.4,0,1,0
T0009573,2026-02-03 05:45:00,24.76,0.2753,2,2.33,1,0,0
T0009574,2026-02-03 05:50:00,11.08,0.1712,3,51.45,0,0,0
T0009575,2026-02-03 05:55:00,89.61,0.1303,4,28.95,1,0,0
T0009576,2026-02-03 06:00:00,147.21,0.0249,4,8.92,1,0,0
T0009577,2026-02-03 06:05:00,22.15,0.1119,4,16.18,0,0,0
T0009578,2026-02-03 06:10:00,41.63,0.0594,1,67.56,1,0,0
T0009579,2026-02-03 06:15:00,99.03,0.0955,2,5.63,0,0,0
T0009580,2026-02-03 06:20:00,17.99,0.234,1,3.49,0,0,0
T0009581,2026-02-03 06:25:00,9.55,0.0308,3,3.05,0,0,0
T0009582,2026-02-03 06:30:00,68.71,0.052,2,3.92,1,0,0
T0009583,2026-02-03 06:35:00,40.3,0.1139,1,100.41,1,0,0
T0009584,2026-02-03 06:40:00,19.74,0.1714,2,30.26,0,0,0
T0009585,2026-02-03 06:45:00,104.67,0.2624,1,42.93,1,0,0
T0009586,2026-02-03 06:50:00,30.77,0.1906,0,181.28,1,0,0
T0009587,2026-02-03 06:55:00,4.1,0.2166,3,40.14,1,0,0
T0009588,2026-02-03 07:00:00,34.36,0.1962,3,17.88,1,0,0
